fips,state,county,total_population,senior_population,senior_share,living_alone_65_share,disability_share,median_income,diabetes_prev,chd_prev,copd_prev,poor_physical_health_prev,healthcare_support_workers,healthcare_support_per_1k_seniors,healthcare_support_wage,senior_share_score,living_alone_65_share_score,disability_share_score,diabetes_prev_score,chd_prev_score,copd_prev_score,poor_physical_health_prev_score,healthcare_support_per_1k_seniors_score,median_income_score,healthcare_support_wage_score,care_demand_score,access_constraint_score,care_gap_score,priority_tier,high_gap
48155,TX,Foard County,991.0,316.0,0.3188698284561049,0.2626582278481013,0.2159434914228052,61563.0,18.2,10.9,11.8,18.7,28.0,88.60759493670886,39650,30.876662593802145,20.717391006212548,21.321969881484467,67.08860759493672,75.55555555555557,66.4,77.31092436974791,24.98089637529486,19.824221798994664,50.0,43.72667702770333,72.81324045388943,53.90697422686847,Prioritize,1
48455,TX,Trinity County,14046.0,3815.0,0.2716075751103517,0.2885976408912188,0.2415634344297308,52018.0,16.4,9.5,10.5,16.8,139.0,36.435124508519,39650,24.33381012516762,24.207829901071918,25.264100521018584,55.69620253164557,60.00000000000001,56.00000000000001,61.34453781512607,10.272054787384867,12.373942364731962,50.0,38.07152115533358,83.13818715751874,53.84485425609839,Prioritize,1
48387,TX,Red River County,11611.0,3000.0,0.2583756782361553,0.2813333333333333,0.1877529928516062,48491.0,16.9,9.7,10.7,17.0,87.0,29.0,39650,22.50202380523261,23.23033586132178,16.984308859708374,58.86075949367088,62.22222222222222,57.599999999999994,63.025210084033624,8.17589051368579,9.620968497299323,50.0,36.677737282440766,85.11696966828302,53.63146861748555,Prioritize,1
12075,FL,Levy County,45391.0,11401.0,0.2511731400497896,0.285676695026752,0.2159899539556299,56750.0,16.1,9.9,11.0,17.4,345.0,30.26050346460837,39650,21.504924822068446,23.814783881172918,21.329119053291336,53.7974683544304,64.44444444444444,60.0,66.38655462184873,8.53126080053957,16.067470105217147,50.0,37.67711934042367,82.98756552813809,53.53577550612371,Prioritize,1
26153,MI,Schoolcraft County,8128.0,2352.0,0.2893700787401574,0.2614795918367347,0.1854084645669291,56782.0,15.8,10.3,11.9,17.5,99.0,42.09183673469388,39650,26.792800810042504,20.558792314325515,16.62355720683461,51.8987341772152,68.8888888888889,67.2,67.22689075630252,11.866836160786026,16.092447469480785,50.0,38.62818187326704,81.14550587072345,53.50924527237679,Prioritize,1
29141,MO,Morgan County,21717.0,5211.0,0.2399502693742229,0.3028209556706966,0.2034350969286734,53412.0,15.8,10.1,12.5,18.5,310.0,59.48954135482633,39650,19.951262397900603,26.121736396858637,19.397308098537984,51.8987341772152,66.66666666666666,72.0,75.63025210084035,16.771723338842865,13.462018795466607,50.0,39.40510297318376,79.23694652499645,53.3462482163182,Prioritize,1
48351,TX,Newton County,12093.0,2839.0,0.234763913007525,0.2726312081718915,0.1700157115686761,42618.0,18.6,10.5,13.0,19.2,265.0,93.34272631208172,39650,19.233277914409683,22.059367340139683,14.255080305664666,69.62025316455697,71.11111111111111,76.0,81.5126050420168,26.315858985397174,5.036841612288863,50.0,40.7926375725248,76.5152250743449,53.29554319816183,Prioritize,1
48083,TX,Coleman County,7833.0,2053.0,0.2620962594152942,0.3365806137359961,0.260053619302949,49159.0,15.4,9.0,9.4,16.0,68.0,33.12226010716025,39650,23.01709052400706,30.66447695125755,28.109178056892098,49.367088607594944,54.44444444444445,47.2,54.6218487394958,9.338068006964303,10.142370976302725,50.0,36.53911796422234,84.32135130327882,53.26289963289211,Prioritize,1
48315,TX,Marion County,9737.0,2618.0,0.2688713156002875,0.3086325439266615,0.2173153948854883,49672.0,18.1,10.1,11.2,17.4,208.0,79.44996180290298,39650,23.955010109872603,26.90375076456269,21.533064132289944,66.45569620253167,66.66666666666666,61.6,66.38655462184873,22.399109966105268,10.542789347154141,50.0,40.44181971771525,77.01765271449587,53.243361266588465,Prioritize,1
29149,MO,Oregon County,8673.0,1993.0,0.2297936123601983,0.2488710486703462,0.2322149198662516,43069.0,16.5,10.4,13.3,18.8,182.0,91.31961866532863,39650,18.545203572665685,18.862171446215605,23.82564823075158,56.329113924050645,70.0,78.4,78.15126050420169,25.745489791698763,5.388866339879484,50.0,40.518793699074315,76.72332071260183,53.19037815380895,Prioritize,1
12015,FL,Charlotte County,201064.0,81528.0,0.4054828313372856,0.2124055539201256,0.19440576134962,69952.0,15.6,10.7,9.7,15.8,2811.0,34.47895201648513,39650,42.867121355284446,13.955330224138251,18.007967754135194,50.63291139240506,73.33333333333333,49.599999999999994,52.941176470588246,9.720556438393391,26.37219394923351,50.0,39.06241554290155,79.24203577411359,53.12528262382576,Prioritize,1
29209,MO,Stone County,32048.0,10255.0,0.3199887668497254,0.2357874207703559,0.1949575636545182,63520.0,15.6,10.2,11.3,16.9,362.0,35.29985372988786,39650,31.031565255285333,17.101622599868044,18.092873359604987,50.63291139240506,67.77777777777777,62.40000000000001,62.184873949579824,9.951991008437451,21.351743732242657,50.0,38.24126568769881,80.62088182568661,53.07413133599454,Prioritize,1
48299,TX,Llano County,22424.0,8299.0,0.3700945415626115,0.2578623930594047,0.1975115947199429,67530.0,15.7,10.0,9.5,15.3,176.0,21.20737438245572,39650,37.968066766856,20.07205765761438,18.485861123653137,51.26582278481013,65.55555555555556,48.0,48.73949579831934,5.978936932196646,24.481719691529552,50.0,37.55608497895529,81.86706877983298,53.06492930926248,Prioritize,1
12029,FL,Dixie County,17058.0,4081.0,0.2392425841247508,0.2717471208037246,0.2257005510610857,50110.0,16.1,10.6,12.2,18.5,315.0,77.1869639794168,39650,19.85329245669507,21.940403471097074,22.823284843091905,53.7974683544304,72.22222222222221,69.6,75.63025210084035,21.761109192397264,10.88466702051266,50.0,39.94403487120601,77.2659898380277,53.006719109593604,Prioritize,1
17153,IL,Pulaski County,5015.0,1172.0,0.2336989032901296,0.3438566552901024,0.2498504486540378,42463.0,18.4,9.5,11.6,17.5,117.0,99.82935153583618,39650,19.085840986093903,31.643549931777592,26.539220168047645,68.35443037974683,60.00000000000001,64.8,67.22689075630252,28.144615455491273,4.915857504136876,50.0,40.86396888350458,75.54570424823874,53.002576261161536,Prioritize,1
48191,TX,Hall County,2820.0,688.0,0.2439716312056737,0.2616279069767442,0.1968085106382978,48459.0,17.5,9.5,9.6,17.1,18.0,26.16279069767442,39650,20.50796833812943,20.578749779535897,18.377677850190246,62.658227848101276,60.00000000000001,48.8,63.86554621848741,7.376003871609073,9.595991133035685,50.0,35.42171752815966,85.56440053070432,52.97165657905029,Prioritize,1
26053,MI,Gogebic County,14319.0,4203.0,0.2935260842237586,0.2957411372828932,0.1883511418395139,52732.0,15.2,10.3,11.3,16.7,240.0,57.10206995003568,39650,27.368146436056378,25.16906744370026,17.07634581121915,48.10126582278481,68.8888888888889,62.40000000000001,60.50420168067227,16.098630069528244,12.931249804864342,50.0,38.02210152704757,79.76637852030017,52.63259847468598,Prioritize,1
48447,TX,Throckmorton County,1639.0,434.0,0.2647956070774863,0.3870967741935484,0.172666259914582,59216.0,15.4,9.7,9.7,15.9,11.0,25.34562211981567,39650,23.390780567646576,37.461992800475315,14.662919146021869,49.367088607594944,62.22222222222222,49.599999999999994,53.781512605042025,7.145621774236746,17.9922882387836,50.0,35.896660234673234,83.17222155253471,52.44310669592475,Prioritize,1
48261,TX,Kenedy County,145.0,57.0,0.3931034482758621,0.1228070175438596,0.3241379310344827,38882.0,18.5,8.3,7.2,18.2,6.0,105.26315789473684,39650,41.15335463258786,1.8988424473969316,37.96980611223334,68.98734177215191,46.66666666666668,29.600000000000005,73.109243697479,29.676553588696148,2.120734334509351,50.0,40.003451461332936,75.54167522586431,52.441829778918915,Prioritize,1
12079,FL,Madison County,18089.0,4143.0,0.2290342196915252,0.2734733285059136,0.1708773287633368,48485.0,16.8,9.4,11.1,17.7,153.0,36.92976104272267,39650,18.44007540282278,22.172684074143525,14.387657007404528,58.227848101265835,58.8888888888889,60.8,68.90756302521008,10.411506309719975,9.61628524149989,50.0,35.49588286484462,83.88878595720405,52.43339894717042,Prioritize,1
17003,IL,Alexander County,4875.0,1215.0,0.2492307692307692,0.3234567901234568,0.2338461538461538,47043.0,19.0,10.2,12.1,17.8,148.0,121.81069958847738,39650,21.23602850823298,28.898519321054533,24.07664556711112,72.15189873417722,67.77777777777777,68.8,69.74789915966389,34.34175666313316,8.49074276436979,50.0,42.30687170580054,71.06481100596582,52.37215046085839,Prioritize,1
26051,MI,Gladwin County,25693.0,7019.0,0.2731872494453742,0.281094172959111,0.1990814618767757,55349.0,15.0,10.1,11.9,17.1,407.0,57.98546801538681,39650,24.552495765205332,23.19815415116098,18.72741597087805,46.83544303797469,66.66666666666666,67.2,63.86554621848741,16.347684064780406,14.97392987604983,50.0,37.82009585046397,79.01659480155584,52.238870483346126,Prioritize,1
29215,MO,Texas County,25161.0,5417.0,0.2152935097969079,0.2610300904559719,0.2346886053813441,50036.0,15.8,9.6,12.2,18.1,349.0,64.42680450433821,39650,16.537850449706653,20.498306863089617,24.206273256302254,51.8987341772152,61.111111111111114,69.6,72.26890756302524,18.163672406003712,10.826906865653003,50.0,37.53833857828572,79.26190811700206,52.14158791683644,Prioritize,1
26129,MI,Ogemaw County,20885.0,5834.0,0.2793392386880536,0.2415152553993829,0.2011970313622217,54666.0,15.3,10.1,12.0,17.4,358.0,61.36441549537196,39650,25.4041597286015,17.872366977901798,19.05293782260058,48.73417721518988,66.66666666666666,68.0,66.38655462184873,17.30030146643051,14.440819257547846,50.0,37.82122239372629,78.65258841619887,52.11220050159169,Prioritize,1
29185,MO,St. Clair County,9587.0,2457.0,0.2562845519974966,0.3121693121693121,0.2042349014290184,53043.0,16.2,10.5,12.5,18.5,252.0,102.56410256410255,39650,22.21253421249689,27.379662590930188,19.52037370510842,54.43037974683544,71.11111111111111,72.0,75.63025210084035,28.915616317191116,13.173998563801556,50.0,40.88133197866413,72.64421145640443,51.998339795873235,Prioritize,1
29067,MO,Douglas County,11965.0,2977.0,0.2488090263267864,0.2368155861605643,0.1895528625156707,45985.0,15.3,9.6,11.7,17.7,162.0,54.41719852200202,39650,21.17764361531925,17.239973782385796,17.261254103027554,48.73417721518988,61.111111111111114,65.6,68.90756302521008,15.341691626806645,7.664928658403322,50.0,35.7679429269443,81.76259100773535,51.86606975522116,Prioritize,1
26039,MI,Crawford County,13369.0,3645.0,0.2726456728251926,0.2307270233196159,0.23614331662802,60392.0,14.9,10.0,11.6,16.9,192.0,52.674897119341566,39650,24.4775214320861,16.42068937843586,24.43010910853837,46.20253164556963,65.55555555555556,64.8,62.184873949579824,14.850489367841366,18.910206375472228,50.0,37.34280170156508,78.65916893504559,51.803530233283254,Prioritize,1
06105,CA,Trinity County,15860.0,4795.0,0.3023329129886506,0.2383733055265902,0.1719419924337957,53002.0,15.9,11.0,11.3,18.3,420.0,87.59124087591242,39650,28.587338862276003,17.44958239046859,14.551476391193956,52.53164556962027,76.66666666666667,62.40000000000001,73.9495798319328,24.694358460666873,13.141996315838773,50.0,39.229356559200056,74.97550395188159,51.74050814663859,Prioritize,1
48079,TX,Cochran County,2550.0,368.0,0.144313725490196,0.358695652173913,0.2109803921568627,45313.0,18.6,8.8,9.7,19.2,23.0,62.5,39650,6.711610181878916,33.64030335861322,20.558299732880613,69.62025316455697,52.222222222222236,49.599999999999994,81.5126050420168,17.62045369328834,7.140404008866964,50.0,36.13111603871744,80.66662926603132,51.718545668277294,Prioritize,1
39111,OH,Monroe County,13227.0,3138.0,0.2372420049897936,0.2345442957297641,0.1704090118696605,60134.0,16.1,9.9,11.6,16.9,78.0,24.8565965583174,39650,19.57633794849387,16.93434618595526,14.31559726960286,53.7974683544304,64.44444444444444,64.8,62.184873949579824,7.007752138057313,18.708826376096663,50.0,34.820034543782796,83.03308841123948,51.69460339739263,Prioritize,1
39131,OH,Pike County,27044.0,5155.0,0.1906152935956219,0.3336566440349175,0.219605088004733,52736.0,16.2,9.6,12.5,18.1,399.0,77.40058195926285,39650,13.121468107272502,30.27102404023484,21.885378319642548,54.43037974683544,61.111111111111114,72.0,72.26890756302524,21.82133392394816,12.934371975397296,50.0,38.17913613887904,76.61795474920933,51.63272265249464,Prioritize,1
29035,MO,Carter County,5297.0,1092.0,0.2061544270341702,0.2728937728937728,0.2833679441193128,50000.0,15.7,9.7,12.7,18.8,114.0,104.3956043956044,39650,15.272661721234684,22.094698367721115,31.696544124560305,51.26582278481013,62.22222222222222,73.6,78.15126050420169,29.43196660856953,10.79880733085641,50.0,39.9956095615023,73.07277616602984,51.57261787308694,Prioritize,1
29133,MO,Mississippi County,11902.0,2244.0,0.188539741219963,0.3645276292335115,0.2379432028230549,48160.0,16.7,9.2,12.3,18.7,228.0,101.60427807486631,39650,12.83413451601282,34.42506126847468,24.707056895471524,57.594936708860764,56.666666666666664,70.4,77.31092436974791,28.64501562973078,9.362608885697336,50.0,39.510956972896246,73.93645873793886,51.55988259066116,Prioritize,1
29011,MO,Barton County,11690.0,2501.0,0.2139435414884516,0.2475009996001599,0.2043627031650983,51635.0,15.2,9.5,12.2,18.3,138.0,55.177928828468616,39650,16.350964661275338,18.67781598086659,19.540038508400528,48.10126582278481,60.00000000000001,69.6,73.9495798319328,15.556162237017457,12.074994536201569,50.0,35.96250582960069,80.32161240877993,51.48819313231342,Prioritize,1
29045,MO,Clark County,6675.0,1451.0,0.217378277153558,0.3170227429359062,0.130936329588015,51781.0,14.9,9.5,11.7,17.7,48.0,33.08063404548587,39650,16.82645973683055,28.0327461242032,8.241951039983746,46.20253164556963,60.00000000000001,65.6,68.90756302521008,9.326332485489624,12.188953760654407,50.0,34.130926527912834,83.71383100478438,51.48494309481788,Prioritize,1
29155,MO,Pemiscot County,14958.0,2729.0,0.1824441770290145,0.3213631366801026,0.2251637919507955,40089.0,17.9,9.7,13.3,19.6,360.0,131.916452913155,39650,11.990281876937345,28.616794773205573,22.740693928110087,65.18987341772151,62.22222222222222,78.4,84.87394957983196,37.190843999025596,3.0628492928283744,50.0,40.90683299281476,71.12618101268741,51.48360479977019,Prioritize,1
29057,MO,Dade County,7641.0,1883.0,0.2464337128648082,0.2867764206054169,0.1823059808925533,53750.0,16.0,10.0,12.2,18.1,147.0,78.06691449814126,39650,20.848811948432992,23.962764289482973,16.146179253725773,53.16455696202532,65.55555555555556,69.6,72.26890756302524,22.009191230278372,13.725842205501266,50.0,38.094755489336464,76.27719216169652,51.458608324662485,Prioritize,1
12037,FL,Franklin County,12553.0,3326.0,0.264956584083486,0.2318099819603127,0.1785230622162033,64105.0,15.3,9.8,10.8,16.9,77.0,23.150932050511127,39650,23.41306576834138,16.566413607227346,15.564103032210605,48.73417721518988,63.33333333333334,58.400000000000006,62.184873949579824,6.526878818439939,21.808361172687253,50.0,34.71628753942187,82.36770829805187,51.394284804942366,Prioritize,1
48263,TX,Kent County,734.0,274.0,0.3732970027247956,0.3357664233576642,0.2534059945504087,72889.0,12.9,7.7,7.2,13.9,0.0,0.0,39650,38.41140641821405,30.554918505982553,27.08631062857539,33.54430379746836,40.00000000000001,29.600000000000005,36.9747899159664,0.0,28.664647663055355,50.0,33.61526087750945,83.9006057010834,51.21513156576033,Prioritize,1
29091,MO,Howell County,40383.0,8046.0,0.1992422554045018,0.29480487198608,0.1936706039670158,50993.0,14.9,9.1,12.0,17.9,397.0,49.34128759632116,39650,14.315760261629073,25.04308244926451,17.894849374361264,46.20253164556963,55.55555555555556,68.0,70.58823529411764,13.91065397213119,11.573886165662369,50.0,34.94900455719348,81.37697446562913,51.19879402514596,Prioritize,1
29203,MO,Shannon County,7177.0,1616.0,0.2251637174306813,0.2054455445544554,0.2095583112721192,55222.0,15.2,9.5,11.7,17.6,69.0,42.6980198019802,39650,17.904254034193652,13.01878291837851,20.339484701710262,48.10126582278481,60.00000000000001,65.6,68.06722689075633,12.037735691454412,14.874800961628523,50.0,34.67362715800136,81.41680508121152,51.033739431124914,Prioritize,1
48081,TX,Coke County,3353.0,906.0,0.2702057858634059,0.3300220750551876,0.1998210557709513,43333.0,15.9,9.6,9.9,16.4,77.0,84.98896247240619,39650,24.139750392810214,29.781952028011162,18.84121699495737,52.53164556962027,61.111111111111114,51.2,57.98319327731092,23.96070524297046,5.594929595054482,50.0,36.553068797199934,77.6431332378499,50.93459135142742,Prioritize,1
29137,MO,Monroe County,8734.0,2180.0,0.249599267231509,0.2986238532110091,0.1747194870620563,54516.0,15.0,9.6,11.4,17.0,123.0,56.42201834862386,39650,21.287042327573943,25.55696919697436,14.97884840651217,46.83544303797469,61.111111111111114,63.2,63.025210084033624,15.906904985500667,14.323737862562053,50.0,35.568252066054015,79.45408089920602,50.92829215765722,Prioritize,1
12065,FL,Jefferson County,15091.0,3694.0,0.2447816579418196,0.2368706009745533,0.1960771320654694,61212.0,16.3,9.3,10.3,17.0,125.0,33.83865728207905,39650,20.620106144837045,17.24737664251303,18.265140914402913,55.06329113924052,57.77777777777779,54.400000000000006,63.025210084033624,9.54003989891085,19.550251334727903,50.0,34.42178911557199,81.38790265518067,50.859928854435026,Prioritize,1
29039,MO,Cedar County,14615.0,3380.0,0.2312692439274717,0.2760355029585798,0.1872049264454327,48181.0,15.6,9.9,12.2,18.0,289.0,85.50295857988166,39650,18.74948582666865,22.517453377525047,16.899978095518467,50.63291139240506,64.44444444444444,69.6,71.42857142857144,24.105614756735292,9.379000280995347,50.0,37.05557780894171,76.42821179949699,50.83599970563606,Prioritize,1
48007,TX,Aransas County,24876.0,7054.0,0.2835664897893552,0.2470938474624326,0.2282923299565846,69466.0,15.9,9.1,9.1,15.7,165.0,23.390983838956625,39650,25.989368396105178,18.623029095161574,23.22208085103315,52.53164556962027,55.55555555555556,44.8,52.10084033613446,6.594555961196659,25.992850229479536,50.0,34.43401677963819,81.07513915249798,50.75840961013912,Prioritize,1
48137,TX,Edwards County,1290.0,238.0,0.1844961240310077,0.5252100840336135,0.1031007751937984,40313.0,19.3,10.5,9.9,17.8,29.0,121.84873949579833,39650,12.274347607136068,56.046687364003034,3.958905140303289,74.05063291139243,71.11111111111111,51.2,69.74789915966389,34.352481149940296,3.2376908426738265,50.0,38.87833535266187,72.63482811473068,50.69310781938596,Prioritize,1
26013,MI,Baraga County,8191.0,1901.0,0.2320839946282505,0.3072067332982641,0.1942375778293248,55327.0,14.5,9.0,10.6,16.7,76.0,39.97895844292478,39650,18.862277605657987,26.711891956277796,17.982089421453452,43.67088607594937,54.44444444444445,56.8,60.50420168067227,11.27115817519128,14.956757938118582,50.0,33.86072429925346,81.81383562220923,50.64431326228798,Develop,0
06063,CA,Plumas County,19423.0,6114.0,0.3147814446789888,0.2469741576709192,0.2448128507439633,66031.0,13.5,9.3,8.7,15.8,194.0,31.730454694144587,39650,30.310678325275237,18.606923491579817,25.76408694212324,37.34177215189874,57.77777777777779,41.599999999999994,52.941176470588246,8.945680121682534,23.31168628430485,50.0,34.48759813350691,80.58637004778315,50.622168303503585,Develop,0
26011,MI,Arenac County,15077.0,4104.0,0.2722026928434038,0.2726608187134502,0.1753001260197652,58811.0,14.7,9.8,11.4,16.8,239.0,58.23586744639376,39650,24.416196538281334,22.063351770542276,15.068191096504593,44.936708860759495,63.33333333333334,63.2,61.34453781512607,16.418278490042546,17.676168472321958,50.0,35.708648120374484,78.16709628878002,50.56910497931642,Develop,0
48457,TX,Tyler County,20238.0,4538.0,0.2242316434430279,0.2188188629352137,0.2323352109892281,55396.0,15.3,9.0,10.7,16.9,181.0,39.88541207580432,39650,17.775220351722897,14.818312867338618,23.844157378934362,48.73417721518988,54.44444444444445,57.599999999999994,62.184873949579824,11.244784904310936,15.010615379812045,50.0,33.731733054739806,81.81218368868538,50.559890776620755,Develop,0
48319,TX,Mason County,3955.0,1392.0,0.3519595448798989,0.2356321839080459,0.2482932996207332,74180.0,14.4,8.8,8.1,14.4,21.0,15.086206896551724,39650,35.45750919893531,17.080733739305856,26.29962225353037,43.03797468354431,52.222222222222236,36.8,41.176470588235304,4.25321296044891,29.672328202566423,50.0,34.01007856073597,81.25903441098318,50.547213108322495,Develop,0
12121,FL,Suwannee County,45342.0,9627.0,0.2123197035860791,0.231744053183754,0.1996162498345904,56658.0,15.0,9.3,10.5,17.3,286.0,29.708112599979223,39650,16.126165142080286,16.557542151053358,18.80970358539715,46.83544303797469,57.77777777777779,56.00000000000001,65.54621848739497,8.375526758126876,15.995660182959192,50.0,32.89305725557225,83.09476222814246,50.463653995971825,Develop,0
06049,CA,Modoc County,8600.0,2722.0,0.3165116279069767,0.2450404114621601,0.1782558139534883,59455.0,14.9,10.0,9.9,17.4,186.0,68.3321087435709,39650,30.55019999009336,18.346716255254915,15.522981646244748,46.20253164556963,65.55555555555556,51.2,66.38655462184873,19.26468412609335,18.178837928127635,50.0,36.42861794735792,76.45077235221036,50.436371989056276,Develop,0
12123,FL,Taylor County,21503.0,4568.0,0.2124354741198902,0.2778021015761821,0.1776031251453285,49073.0,15.9,9.7,11.5,17.5,319.0,69.8336252189142,39650,16.142192086826224,22.755169031161238,15.422552673860531,52.53164556962027,62.22222222222222,64.0,67.22689075630252,19.688002550469285,10.075244309844205,50.0,35.13140976596735,78.64902530428863,50.362575204379795,Develop,0
48101,TX,Cottle County,1368.0,317.0,0.2317251461988304,0.2902208201892745,0.2514619883040935,59063.0,18.8,10.2,11.0,18.1,40.0,126.18296529968454,39650,18.81259964563521,24.42624687703997,26.787187145553855,70.8860759493671,67.77777777777777,60.0,72.26890756302524,35.574417551118415,17.87286521589809,50.0,40.81780050109258,67.57221078211545,50.181844099450586,Develop,0
29079,MO,Grundy County,9787.0,2198.0,0.2245836313477061,0.3639672429481346,0.1336466741595994,51975.0,14.3,9.2,11.2,17.3,125.0,56.86988171064604,39650,17.823948560134912,34.34965500992234,8.658990702267525,42.40506329113925,56.666666666666664,61.6,65.54621848739497,16.033169875603583,12.3403790315027,50.0,33.962028376495674,79.97964285896722,50.06819344536072,Develop,0
48499,TX,Wood County,46961.0,12954.0,0.2758459146951726,0.2748957850856878,0.2143693703285705,60300.0,14.6,8.8,9.3,15.5,460.0,35.51026709896557,39650,24.92055385091824,22.36409155757576,21.079760482570425,44.30379746835443,52.222222222222236,46.400000000000006,50.4201680672269,10.011312272857973,18.838396453214273,50.0,33.13532306866037,81.34225931396384,50.00775075451658,Develop,0
26031,MI,Cheboygan County,25865.0,7494.0,0.2897351633481538,0.255404323458767,0.1902571041948579,62875.0,14.6,9.5,10.9,16.3,454.0,60.58179877235122,39650,26.843342088961535,19.741296829446224,17.36961549557282,44.30379746835443,60.00000000000001,59.20000000000001,57.14285714285715,17.079660478789233,20.84829373380374,50.0,35.21061860689304,76.8516986165248,49.78499661026416,Develop,0
29229,MO,Wright County,18965.0,3739.0,0.1971526496177168,0.2773468841936347,0.1767993672554706,47909.0,15.5,9.5,12.6,18.6,342.0,91.4683070339663,39650,14.026481155943612,22.6939144277892,15.29887876078744,50.000000000000014,60.00000000000001,72.8,76.47058823529413,25.787409095927732,9.166692684754443,50.0,35.89754202884119,75.56691719181342,49.78182333588147,Develop,0
17193,IL,White County,13619.0,3191.0,0.2343050150525001,0.3130680037605766,0.2116895513620677,54813.0,14.5,9.2,11.0,16.5,225.0,70.51081165778753,39650,19.16974938148255,27.50059162195408,20.667417783236566,43.67088607594937,56.666666666666664,60.0,58.82352941176471,19.87891986707553,14.555559024633927,50.0,34.96711786074914,77.19992636571828,49.74860083748834,Develop,0
17151,IL,Pope County,3739.0,1084.0,0.2899170901310511,0.3081180811808118,0.2340197913880717,60050.0,14.9,9.4,9.9,15.5,85.0,78.41328413284134,39650,26.868527517423495,26.83452403321433,24.103363107973056,46.20253164556963,58.8888888888889,51.2,50.4201680672269,22.106842272022277,18.643260794904617,50.0,36.23414196610118,74.74825851191636,49.714082757136495,Develop,0
29023,MO,Butler County,42020.0,8184.0,0.1947643979057591,0.3459188660801564,0.2392194193241313,49089.0,15.3,9.0,11.8,18.5,924.0,112.90322580645162,39650,13.695858354381674,31.92104351804488,24.90342783080937,48.73417721518988,54.44444444444445,66.4,75.63025210084035,31.830496994327323,10.087732991976022,50.0,37.71369405851149,71.96690675552716,49.70231850246698,Develop,0
17069,IL,Hardin County,3605.0,1076.0,0.2984743411927878,0.2425650557620818,0.267128987517337,54271.0,14.7,9.3,10.5,16.0,104.0,96.6542750929368,39650,28.05316911342223,18.01362938857049,29.197862204877318,44.936708860759495,57.77777777777779,56.00000000000001,54.6218487394958,27.249474856535127,14.13250491741859,50.0,36.888542665419905,73.27303735368011,49.62311580631098,Develop,0
29009,MO,Barry County,35033.0,7702.0,0.2198498558501984,0.2509737730459621,0.1589644049895812,58346.0,15.0,9.2,11.3,17.7,355.0,46.09192417553882,39650,17.16861809010321,19.14511658971668,12.554620071988182,46.83544303797469,56.666666666666664,62.40000000000001,68.90756302521008,12.994569849114226,17.313216147865994,50.0,33.155813298366084,80.15902173862737,49.60693625245753,Develop,0
48019,TX,Bandera County,22021.0,6554.0,0.2976249943236002,0.2499237107110161,0.2127968757095499,75813.0,15.7,9.1,9.0,15.5,208.0,31.736344217271892,39650,27.93558793888242,19.003818927744533,20.837801348763296,51.26582278481013,55.55555555555556,44.0,50.4201680672269,8.947340538795178,30.946954322645105,50.0,34.12618473439421,78.29487640686914,49.585226819760436,Develop,0
29181,MO,Ripley County,10708.0,2134.0,0.1992902502801643,0.3013120899718838,0.2603660814344415,42037.0,15.6,9.7,12.8,18.5,316.0,148.07872539831305,39650,14.322404536255867,25.918701597516762,28.157256483214816,50.63291139240506,62.22222222222222,74.4,75.63025210084035,41.74742918147416,4.583346342377221,50.0,39.38839624188121,68.16391004747604,49.459826073839395,Develop,0
39145,OH,Scioto County,72627.0,13671.0,0.1882357800817877,0.337063857801185,0.2132953309375301,50609.0,15.3,9.0,11.4,17.6,1206.0,88.21593153390388,39650,12.792054997105204,30.729502859054364,20.91449846031134,48.73417721518988,54.44444444444445,63.2,68.06722689075633,24.87047578565517,11.274157794498736,50.0,35.43492372523579,75.43899097954004,49.43634726424228,Develop,0
12083,FL,Marion County,400078.0,114789.0,0.2869165512725019,0.251095488243647,0.162425826963742,61010.0,14.9,9.7,9.8,16.4,6065.0,52.83607314289697,39650,26.453141417774972,19.161494734410578,13.087227721310715,46.20253164556963,62.22222222222222,50.4,57.98319327731092,14.895929282393789,19.392581722813702,50.0,33.78574982337775,78.48946437783931,49.4320499174393,Develop,0
26007,MI,Alpena County,28880.0,7265.0,0.2515581717451524,0.2974535443909153,0.2181094182825484,53950.0,14.2,9.5,11.4,16.6,673.0,92.63592567102546,39650,21.55822751925636,25.399491022049496,21.655240202752378,41.77215189873418,60.00000000000001,63.2,59.66386554621851,26.116592617939276,13.88195073214899,50.0,35.99413031816726,73.97128884048871,49.286135800979764,Develop,0
12061,FL,Indian River County,166936.0,58171.0,0.3484628839794891,0.244159460899761,0.1738869986102458,73491.0,14.3,9.7,8.8,14.9,2074.0,35.65350432346014,39650,34.97344136922656,18.22817447860273,14.850753733075411,42.40506329113925,62.22222222222222,42.400000000000006,45.37815126050421,10.051694750959761,29.134534328265012,50.0,33.6882809380987,78.23120758849262,49.27830526573657,Develop,0
26109,MI,Menominee County,23247.0,6261.0,0.2693250742031229,0.2991534898578502,0.1644943433561319,56435.0,13.9,9.3,10.6,16.1,377.0,60.21402331895864,39650,24.01782716544138,25.62823774685265,13.405509531953872,39.873417721519,57.77777777777779,56.8,55.462184873949596,16.97597455325272,15.821599175746979,50.0,33.521132397103656,78.41673424298692,49.234593043162796,Develop,0
